book_id,genres 
226004,"'fiction', 'fantasy', 'paranormal'"
12710106,"'romance', 'fiction'"
834378,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
2145681,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
65399,"'fiction', 'romance'"
24378015,"'romance', 'young-adult', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction'"
20518872,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
1070527,"'comics', 'graphic', 'fantasy', 'paranormal', 'young-adult', 'fiction', 'children'"
464260,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
1656001,"'fiction', 'fantasy', 'paranormal', 'romance', 'young-adult', 'mystery', 'thriller', 'crime'"
29430013,"'mystery', 'thriller', 'crime', 'fiction'"
56616,"'fiction', 'mystery', 'thriller', 'crime', 'romance'"
8492856,"'young-adult', 'romance', 'fiction'"
28815371,"'fiction', 'romance'"
41069,"'fiction', 'fantasy', 'paranormal'"
15771862,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
304,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
11057626,"'mystery', 'thriller', 'crime', 'fiction'"
74812,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
84844,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
84847,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
23355069,"'romance', 'fiction'"
199532,"'fiction', 'romance'"
199531,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult'"
6287290,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
155712,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'young-adult', 'non-fiction'"
8046680,"'non-fiction', 'young-adult', 'fiction', 'fantasy', 'paranormal'"
13881,"'fantasy', 'paranormal', 'fiction'"
568236,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
6316821,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'romance'"
62233,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
1809465,"'fiction', 'children', 'comics', 'graphic', 'young-adult', 'fantasy', 'paranormal'"
40496,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction', 'young-adult', 'romance'"
40493,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance', 'children', 'young-adult'"
1303564,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'children', 'fantasy', 'paranormal'"
127712,"'mystery', 'thriller', 'crime', 'fiction'"
21518647,"'romance', 'fiction'"
11366397,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
290039,"'fiction', 'young-adult', 'romance', 'history', 'historical fiction', 'biography'"
11861062,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime'"
15860,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
7147831,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
16213,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'mystery', 'thriller', 'crime'"
892295,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
85737,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
6122735,"'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime', 'young-adult'"
603422,'non-fiction'
243298,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
17899696,"'romance', 'young-adult', 'fiction'"
225038,"'fantasy', 'paranormal', 'children', 'fiction', 'young-adult', 'history', 'historical fiction', 'biography'"
263050,"'fiction', 'romance', 'fantasy', 'paranormal', 'young-adult'"
23772,"'children', 'fiction', 'poetry', 'fantasy', 'paranormal', 'young-adult'"
10803806,"'children', 'fiction', 'young-adult', 'fantasy', 'paranormal', 'comics', 'graphic'"
23453112,"'non-fiction', 'romance', 'history', 'historical fiction', 'biography', 'fiction'"
8517008,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children'"
10822858,"'mystery', 'thriller', 'crime', 'fiction'"
1395209,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
9736930,"'fiction', 'mystery', 'thriller', 'crime'"
9300,"'fiction', 'romance'"
9301,"'fiction', 'romance'"
9302,"'fiction', 'romance'"
9303,"'fiction', 'romance'"
24950845,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
21853621,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
21853628,"'mystery', 'thriller', 'crime', 'fiction'"
1128178,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
7148931,"'non-fiction', 'fiction'"
13586743,'fiction'
169959,"'fantasy', 'paranormal', 'fiction'"
118944,"'comics', 'graphic', 'young-adult', 'fiction', 'fantasy', 'paranormal', 'children', 'history', 'historical fiction', 'biography'"
128711,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
2211221,"'mystery', 'thriller', 'crime', 'fiction'"
5600151,"'mystery', 'thriller', 'crime', 'fiction'"
3570231,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
702539,"'fiction', 'mystery', 'thriller', 'crime'"
77661,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
12667194,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction'"
8458018,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'children', 'mystery', 'thriller', 'crime'"
294613,"'children', 'fiction', 'fantasy', 'paranormal'"
7775841,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
245700,"'fantasy', 'paranormal', 'non-fiction', 'young-adult', 'poetry'"
24911006,"'non-fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
36315,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
604803,"'fantasy', 'paranormal', 'fiction', 'romance'"
6424,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
6425,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
6427,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
6420,"'mystery', 'thriller', 'crime', 'fiction', 'romance', 'fantasy', 'paranormal'"
6422,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
6423,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
465226,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
691520,"'history', 'historical fiction', 'biography', 'non-fiction', 'poetry', 'comics', 'graphic', 'fiction'"
24473465,"'mystery', 'thriller', 'crime', 'fiction'"
261122,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction'"
104089,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
457762,"'children', 'fantasy', 'paranormal', 'fiction'"
87220,"'fiction', 'young-adult', 'children'"
71252,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'young-adult'"
213975,"'mystery', 'thriller', 'crime', 'romance', 'fiction', 'fantasy', 'paranormal'"
504420,"'fiction', 'mystery', 'thriller', 'crime'"
51078,"'comics', 'graphic', 'fiction', 'fantasy', 'paranormal'"
51070,"'fiction', 'young-adult', 'children', 'comics', 'graphic', 'romance'"
251762,"'fiction', 'young-adult'"
18170134,"'mystery', 'thriller', 'crime', 'fiction'"
18244799,"'romance', 'fiction'"
867247,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
6455256,"'mystery', 'thriller', 'crime', 'fiction', 'children'"
1734639,"'non-fiction', 'children', 'fiction'"
16115612,"'fiction', 'history', 'historical fiction', 'biography'"
5,"'fiction', 'children', 'fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime'"
6604209,"'fantasy', 'paranormal', 'fiction', 'romance', 'young-adult'"
18149927,"'romance', 'fiction'"
527744,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
26583370,"'fiction', 'romance'"
35210,'non-fiction'
85679,"'fiction', 'history', 'historical fiction', 'biography'"
15703770,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'children', 'mystery', 'thriller', 'crime'"
30002998,"'fiction', 'romance'"
6855294,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
9799572,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
23553419,"'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal'"
282282,"'romance', 'comics', 'graphic', 'young-adult', 'fiction', 'fantasy', 'paranormal'"
23031,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
1611656,"'fantasy', 'paranormal', 'romance', 'fiction'"
18892134,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance'"
56353,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction', 'romance', 'comics', 'graphic'"
24499258,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
31304,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
31300,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
10592,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult'"
10596,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
12401556,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'romance'"
10431447,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
13573795,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction'"
15812814,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal'"
21722,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
21726,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
47957,"'fantasy', 'paranormal', 'romance', 'fiction', 'young-adult'"
4703581,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
3692151,"'non-fiction', 'comics', 'graphic'"
327242,"'non-fiction', 'comics', 'graphic'"
327246,'non-fiction'
6324903,"'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
77103,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
16130,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic', 'fiction'"
35476,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
20417,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'children', 'history', 'historical fiction', 'biography'"
351559,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
49158,"'non-fiction', 'romance'"
43615,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
7277715,"'mystery', 'thriller', 'crime', 'fiction'"
880,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'non-fiction'"
17208,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
17206,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
25807,"'fiction', 'mystery', 'thriller', 'crime', 'romance'"
2149535,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
20263040,"'mystery', 'thriller', 'crime', 'fiction'"
396266,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime', 'young-adult', 'fantasy', 'paranormal'"
12107920,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'children', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
12107925,"'mystery', 'thriller', 'crime', 'young-adult', 'fiction', 'children', 'fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography'"
12107927,"'mystery', 'thriller', 'crime', 'young-adult', 'fiction', 'children', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
7059135,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime'"
40710,"'mystery', 'thriller', 'crime', 'fiction'"
3491072,"'non-fiction', 'history', 'historical fiction', 'biography'"
126807,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
15799936,"'comics', 'graphic', 'non-fiction', 'fiction'"
15797722,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
2747288,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
895886,"'fiction', 'children', 'young-adult', 'history', 'historical fiction', 'biography'"
24137,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children', 'fantasy', 'paranormal', 'romance'"
296302,"'fiction', 'romance', 'young-adult'"
7993566,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
573201,"'fiction', 'mystery', 'thriller', 'crime'"
563458,"'fiction', 'young-adult', 'romance', 'mystery', 'thriller', 'crime'"
64217,"'fantasy', 'paranormal', 'fiction', 'comics', 'graphic', 'young-adult'"
15802944,"'non-fiction', 'history', 'historical fiction', 'biography'"
375802,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'children'"
4499669,"'non-fiction', 'romance', 'fiction'"
165395,"'fiction', 'young-adult', 'romance', 'history', 'historical fiction', 'biography', 'non-fiction'"
22590,"'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction'"
11306337,"'non-fiction', 'history', 'historical fiction', 'biography'"
18656055,"'mystery', 'thriller', 'crime', 'fiction'"
139463,"'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography'"
10503124,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
128092,"'young-adult', 'fiction', 'children'"
12390650,"'fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography'"
26228034,"'fantasy', 'paranormal', 'fiction'"
825081,"'children', 'fiction', 'fantasy', 'paranormal'"
13811,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography'"
23638955,"'fiction', 'mystery', 'thriller', 'crime'"
4345498,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
894072,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
25893709,"'fiction', 'history', 'historical fiction', 'biography'"
10677213,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
4708,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
243685,"'history', 'historical fiction', 'biography', 'non-fiction'"
32501,"'mystery', 'thriller', 'crime', 'fiction'"
5422154,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
6777616,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult'"
15732712,"'fiction', 'romance', 'mystery', 'thriller', 'crime'"
13152287,"'non-fiction', 'history', 'historical fiction', 'biography', 'children'"
16240761,"'fiction', 'history', 'historical fiction', 'biography'"
13117308,"'mystery', 'thriller', 'crime', 'fiction'"
142080,"'poetry', 'fiction', 'non-fiction'"
19448,"'young-adult', 'romance', 'fiction', 'children'"
179565,"'young-adult', 'fantasy', 'paranormal', 'children', 'fiction'"
173673,'non-fiction'
256008,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
3165162,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance', 'history', 'historical fiction', 'biography'"
6050678,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'children'"
11051889,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction'"
35332,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
63689,"'non-fiction', 'fiction', 'history', 'historical fiction', 'biography'"
15557,"'fantasy', 'paranormal', 'fiction'"
15559,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
841628,"'fiction', 'fantasy', 'paranormal', 'young-adult'"
46182,"'fiction', 'poetry', 'fantasy', 'paranormal'"
3009435,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
6452760,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
37398,"'fiction', 'history', 'historical fiction', 'biography'"
6667514,'non-fiction'
9462795,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
110391,"'romance', 'history', 'historical fiction', 'biography', 'fiction'"
110396,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
15793231,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'romance'"
12029468,"'fiction', 'romance'"
9844,"'fiction', 'young-adult', 'romance'"
55403,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
55401,"'fantasy', 'paranormal', 'fiction'"
376613,"'fiction', 'mystery', 'thriller', 'crime', 'non-fiction', 'fantasy', 'paranormal'"
296298,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
177515,"'fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime'"
16071701,"'fiction', 'mystery', 'thriller', 'crime'"
30659,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
30658,"'non-fiction', 'history', 'historical fiction', 'biography'"
17245,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance'"
16138688,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
478657,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
259538,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
16012,"'romance', 'comics', 'graphic', 'young-adult', 'fiction'"
19596,"'non-fiction', 'history', 'historical fiction', 'biography'"
13425393,"'non-fiction', 'history', 'historical fiction', 'biography', 'romance', 'fiction', 'comics', 'graphic'"
23278537,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
6732019,'non-fiction'
4898,'non-fiction'
27423283,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
16045855,"'romance', 'young-adult', 'mystery', 'thriller', 'crime', 'fiction'"
10327303,"'young-adult', 'mystery', 'thriller', 'crime', 'romance', 'fiction'"
25813921,'non-fiction'
373925,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'poetry', 'non-fiction'"
14743,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
14748,"'fiction', 'romance'"
19452,"'young-adult', 'romance', 'fiction'"
108385,"'romance', 'fantasy', 'paranormal', 'fiction'"
16033842,"'fiction', 'mystery', 'thriller', 'crime', 'romance'"
2285777,"'fiction', 'romance'"
80534,"'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
80536,"'fiction', 'romance'"
169879,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance'"
169875,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'children', 'romance', 'mystery', 'thriller', 'crime'"
169871,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance'"
8449698,"'history', 'historical fiction', 'biography', 'romance', 'fiction', 'fantasy', 'paranormal'"
16099189,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
16099180,"'fiction', 'fantasy', 'paranormal'"
155981,'non-fiction'
28876,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult'"
184644,"'non-fiction', 'history', 'historical fiction', 'biography'"
8546358,"'fiction', 'romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
16130549,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
171020,"'young-adult', 'fiction', 'children', 'romance'"
522776,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'mystery', 'thriller', 'crime'"
12543,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
12540,"'non-fiction', 'history', 'historical fiction', 'biography', 'children', 'comics', 'graphic', 'fiction'"
60748,"'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction', 'comics', 'graphic', 'children', 'mystery', 'thriller', 'crime'"
12022496,"'mystery', 'thriller', 'crime', 'fiction'"
16096514,"'romance', 'young-adult', 'fiction'"
6289920,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
4107256,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
23745132,"'fiction', 'mystery', 'thriller', 'crime', 'romance'"
6419887,"'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction', 'children', 'comics', 'graphic'"
16718083,"'romance', 'young-adult', 'fiction'"
5787,"'fiction', 'fantasy', 'paranormal'"
32456,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
4066312,"'romance', 'fiction', 'history', 'historical fiction', 'biography', 'children'"
4008,"'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime'"
4009,"'fiction', 'young-adult'"
4005,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance', 'non-fiction'"
4006,"'fiction', 'fantasy', 'paranormal', 'non-fiction', 'romance', 'history', 'historical fiction', 'biography'"
3682,"'fantasy', 'paranormal', 'young-adult', 'history', 'historical fiction', 'biography', 'fiction', 'romance', 'mystery', 'thriller', 'crime'"
13623150,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction'"
493455,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance'"
1661957,"'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
10993282,"'fantasy', 'paranormal', 'romance', 'fiction'"
13440,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
3503947,"'fiction', 'fantasy', 'paranormal'"
185253,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
17411703,"'romance', 'fiction', 'mystery', 'thriller', 'crime'"
15985392,"'fiction', 'mystery', 'thriller', 'crime'"
12657,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
6315602,"'young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction'"
13259270,"'non-fiction', 'fiction'"
3147367,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
99664,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
472343,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
1373381,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
62530,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'comics', 'graphic'"
6080822,"'fiction', 'romance', 'mystery', 'thriller', 'crime'"
30555488,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
2854962,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
85431,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'young-adult'"
546018,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction'"
817791,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'young-adult'"
361081,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
8428064,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
8428069,"'young-adult', 'mystery', 'thriller', 'crime', 'fiction', 'romance', 'fantasy', 'paranormal'"
902,"'mystery', 'thriller', 'crime', 'young-adult', 'fiction', 'children', 'fantasy', 'paranormal'"
903,"'fiction', 'young-adult', 'children', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
900,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'romance'"
24,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
25,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
26,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
21,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction'"
28,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
29,"'non-fiction', 'history', 'historical fiction', 'biography'"
13481275,"'fiction', 'fantasy', 'paranormal', 'romance'"
73960,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'children', 'young-adult'"
73965,"'non-fiction', 'history', 'historical fiction', 'biography'"
73968,"'romance', 'fiction', 'young-adult'"
25056528,"'romance', 'young-adult', 'fiction'"
22914448,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
17828418,"'romance', 'fiction'"
7824322,"'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
15990489,"'fiction', 'romance'"
8949352,"'fiction', 'romance', 'young-adult'"
203805,"'non-fiction', 'history', 'historical fiction', 'biography'"
7468160,"'fiction', 'mystery', 'thriller', 'crime'"
45252,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
16158498,'non-fiction'
43015,"'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction', 'comics', 'graphic'"
4979,"'non-fiction', 'fiction', 'history', 'historical fiction', 'biography'"
2615008,"'fiction', 'history', 'historical fiction', 'biography'"
10778410,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children'"
15015,"'non-fiction', 'fiction'"
15018,"'non-fiction', 'fiction'"
15019,"'non-fiction', 'fiction'"
16044981,"'fiction', 'romance'"
13560262,"'romance', 'young-adult', 'fiction'"
501124,"'mystery', 'thriller', 'crime', 'fiction'"
402045,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'young-adult'"
7562764,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
127451,"'young-adult', 'romance', 'fiction', 'children'"
127459,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
11899,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
12287209,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime'"
253058,"'fantasy', 'paranormal', 'fiction', 'romance'"
334176,"'fiction', 'fantasy', 'paranormal'"
126609,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
634583,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
9918083,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'romance', 'children'"
77565,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
77566,"'fiction', 'fantasy', 'paranormal'"
67513,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
18869970,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
182425,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
28700,"'fiction', 'history', 'historical fiction', 'biography'"
16256798,'non-fiction'
25347,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'non-fiction'"
25346,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'poetry', 'children'"
17235026,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult'"
5291189,"'non-fiction', 'history', 'historical fiction', 'biography'"
39988,"'young-adult', 'children', 'fiction', 'fantasy', 'paranormal'"
39980,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children'"
