id,user_id,rating
2945,368,3
2945,461,2
2945,567,4
2945,568,4
2945,589,4
2945,683,3
2945,904,3
2948,426,4
2948,609,3
2948,901,3
2948,949,5
2951,208,4
2952,588,1
2952,997,3
2953,178,3
2953,307,4
2953,362,4
2953,591,4
2953,836,3
2953,904,4
2954,425,4
2958,349,4
2958,376,4
2958,841,5
2958,882,4
2959,319,3
2959,425,5
2959,557,5
2959,859,4
2962,876,3
2963,280,4
2963,728,3
2965,319,3
2965,725,2
2966,166,4
2967,75,5
2968,41,4
2969,7,4
2969,274,3
2969,376,5
2969,602,4
2969,657,4
2969,856,4
2969,858,5
2970,588,4
2973,343,3
2975,463,5
2975,589,3
2975,817,5
2976,513,5
2978,284,5
2978,856,4
2979,589,4
2979,962,3
2980,567,4
2982,378,5
2985,447,5
2987,153,3
2987,986,4
2989,811,4
2991,207,3
2991,247,3
2991,446,4
2991,901,3
2994,446,4
2994,624,4
2994,799,3
2999,669,3
3000,287,5
3000,287,5
3000,859,4
3002,145,3
3002,319,3
3002,883,3
3002,951,5
3003,343,3
3005,284,3
3006,244,3
3006,376,5
3006,550,3
3006,830,5
3006,923,4
3009,953,2
3010,46,3
3010,752,3
3010,883,3
3011,89,2
3011,324,3
3011,446,5
3011,683,2
3011,745,4
3011,774,4
3012,407,3
3012,528,4
3012,631,4
3012,748,3
3013,329,4
3013,597,4
3013,859,5
3016,745,4
3016,789,3
3016,901,4
3019,767,3
3020,349,5
3020,726,4
3020,951,5
3021,343,3
3021,377,4
3021,567,3
3021,669,3
3024,82,2
3024,695,4
3025,363,3
3025,663,1
3026,342,3
3026,583,3
3026,628,5
3027,491,4
3027,577,3
3027,762,4
3027,963,4
3028,215,3
3029,439,2
3029,701,3
3029,828,2
3034,387,1
3034,446,3
3034,669,3
3034,745,3
3034,937,3
3035,343,4
3036,341,5
3036,575,4
3036,606,4
3036,895,5
3036,929,4
3038,153,4
3038,728,2
3042,610,3
3042,701,4
3042,766,4
3042,876,3
3043,315,3
3043,589,3
3044,202,5
3045,876,3
3046,145,2
3047,158,2
3047,324,4
3047,513,3
3048,89,3
3048,109,5
3048,124,3
3048,219,4
3048,224,5
3048,242,2
3048,349,4
3048,472,4
3048,476,3
3048,542,4
3048,706,3
3048,809,4
3048,833,3
3049,251,4
3054,403,3
3054,883,4
3055,329,4
3055,425,5
3055,602,5
3055,793,4
3055,809,3
3055,992,5
3058,343,4
3059,323,5
3059,769,5
3059,861,4
3059,876,4
3060,646,3
3061,349,3
3061,816,3
3062,61,2
3062,417,3
3062,502,4
3062,510,3
3062,916,5
3063,319,5
3063,591,4
3064,307,3
3064,346,1
3064,377,4
3064,683,4
3064,836,3
3065,158,3
3065,207,4
3067,701,2
3067,732,2
3067,860,2
3067,958,4
3068,215,3
3068,559,4
3068,715,3
3068,762,4
3068,841,4
3068,929,5
3068,969,5
3069,284,2
3069,657,3
3070,247,2
3070,387,3
3070,811,4
3071,488,4
3071,537,4
3071,806,4
3072,559,4
3074,146,4
3074,213,4
3074,426,5
3074,904,4
3075,500,3
3079,491,4
3079,725,4
3079,726,3
3079,925,5
3079,929,5
3082,319,5
3082,425,5
3082,816,4
3082,880,5
3082,895,5
3085,274,5
3085,349,4
3085,491,2
3085,535,5
3085,653,4
3085,694,5
3085,717,5
3086,319,5
3086,425,4
3086,816,4
3086,880,4
3086,895,5
3090,880,3
3092,116,4
3092,178,4
3092,218,3
3092,233,2
3092,244,1
3092,362,2
3092,452,4
3092,573,4
3092,574,2
3092,817,4
3092,925,2
3092,949,4
3092,996,4
3097,857,3
3098,537,3
3098,701,4
3099,244,3
3099,597,4
3101,900,4
3101,997,4
3102,119,5
3102,797,3
3103,178,5
3103,849,4
3106,178,4
3106,606,4
3106,615,3
3106,726,4
3106,883,3
3106,951,5
3108,363,3
3108,537,3
3109,342,2
3109,363,2
3109,461,2
3111,7,4
3111,376,4
3112,659,2
3113,41,4
3116,660,3
3117,577,3
3118,153,2
3119,447,5
3119,947,5
3120,153,3
3121,460,4
3122,606,4
3123,40,3
3123,89,3
3123,349,3
3123,413,3
3123,439,4
3123,456,4
3123,574,3
3123,726,4
3123,929,4
3123,937,3
3123,942,3
3123,996,3
3124,204,4
3124,346,2
3124,484,3
3126,366,4
3127,244,4
3127,274,5
3127,951,5
3127,961,4
3128,381,5
3129,335,4
3129,413,5
3129,564,2
3129,608,3
3130,631,4
3130,860,4
3133,349,3
3133,376,2
3133,430,3
3133,841,3
3133,929,5
3133,969,3
3135,213,4
3135,323,4
3135,946,3
3136,343,3
3137,7,3
3137,324,4
3139,378,4
3141,430,3
3141,567,3
3141,568,4
3141,907,3
3142,24,4
3142,389,5
3142,785,4
3144,284,4
3144,575,4
3144,606,4
3146,267,2
3146,876,1
3149,242,3
3149,416,4
3149,431,1
3149,467,3
3149,519,2
3149,547,3
3149,672,2
3149,937,2
3152,132,4
3152,229,5
3155,153,3
3155,631,3
3156,89,3
3156,452,3
3156,706,3
3160,462,4
3164,827,4
3164,924,5
3168,745,3
3168,857,4
3170,202,5
3170,630,4
3171,630,3
3171,828,4
3172,36,5
3172,728,4
3172,735,4
3173,443,4
3174,319,4
3174,376,4
3177,319,3
3177,425,4
3177,557,5
3177,859,3
3177,958,4
3179,284,4
3179,314,3
3180,27,5
3180,46,4
3181,235,4
3182,324,4
3183,459,3
3184,35,3
3184,343,5
3184,766,4
3184,851,4
3184,931,5
3186,47,4
3186,178,5
3186,179,2
3186,770,5
3187,145,5
3187,146,4
3187,213,2
3187,222,4
3187,311,3
3187,338,5
3187,360,3
3187,564,3
3187,573,3
3187,614,4
3187,656,3
3187,835,4
3187,907,4
3187,908,4
3190,343,4
3191,472,5
3191,884,5
3193,377,3
3193,618,3
3194,213,3
3194,922,2
3195,568,4
3195,577,3
3195,630,3
3195,836,4
3195,849,4
3195,883,3
3196,381,4
3197,35,3
3197,251,5
3197,387,1
3197,439,3
3197,491,3
3197,615,4
3198,630,4
3200,287,5
3200,859,4
3202,430,3
3202,762,3
3202,880,4
3202,929,5
3203,34,3
3203,906,3
3204,343,4
3207,307,3
3207,657,3
3207,676,4
3208,443,5
3208,851,5
3209,343,5
3209,358,3
3209,766,4
3210,218,3
3210,767,3
3210,900,5
3211,432,3
3211,467,3
3212,900,5
3212,997,3
3214,752,3
3216,282,3
3217,901,3
3219,919,3
3219,962,4
3220,314,5
3220,883,2
3222,140,5
3222,519,4
3222,523,3
3222,777,2
3222,825,5
3224,189,4
3224,651,5
3228,799,5
3229,307,3
3229,540,4
3229,591,3
3229,624,3
3229,717,4
3235,172,5
3235,373,3
3235,436,4
3236,631,4
3236,787,4
3237,145,4
3238,836,2
3239,657,3
3240,343,4
3241,597,5
3243,376,4
3244,319,3
3244,557,5
3244,859,4
3245,277,3
3245,849,4
3246,7,4
3246,244,2
3247,7,4
3247,244,2
3247,830,2
3247,856,2
3248,251,5
3248,614,4
3248,883,5
3250,345,4
3250,362,3
3250,439,3
3250,728,2
3250,907,4
3250,946,2
3253,148,4
3253,164,4
3253,377,4
3253,461,2
3253,466,4
3253,732,3
3253,762,5
3254,75,2
3254,341,5
3254,446,4
3254,630,3
3254,736,3
3254,895,5
3255,324,4
3255,540,5
3255,767,4
3255,900,3
3255,925,3
3256,735,3
3256,900,4
3257,164,4
3257,230,4
3257,701,4
3258,513,2
3259,47,3
3261,263,4
3261,307,4
3261,311,3
3261,487,4
3261,769,4
3261,946,3
3262,145,3
3262,363,3
3267,148,3
3268,256,5
3269,360,3
3269,904,5
3273,4,2
3274,158,2
3274,202,4
3277,630,4
3277,766,4
3278,376,5
3279,324,4
3280,663,3
3283,403,5
3284,762,3
3286,202,3
3287,612,4
3287,774,5
3287,835,3
3290,701,3
3291,578,4
3291,830,4
3291,895,4
3291,997,5
3292,540,5
3292,742,4
3294,164,4
3294,213,4
3294,274,5
3294,591,4
3294,946,3
3295,577,2
3296,145,5
3296,307,4
3296,407,3
3296,519,3
3296,567,3
3296,574,5
3296,575,3
3296,591,3
3296,602,5
3296,606,4
3296,715,3
3296,795,4
3296,828,4
3296,946,4
3296,996,5
3298,376,5
3300,631,4
3300,659,4
3300,766,2
3305,436,4
3305,588,3
3305,838,4
3306,736,5
3307,389,4
3308,345,3
3308,349,4
3308,566,5
3308,573,3
3308,873,5
3308,946,3
3310,24,4
3310,272,4
3310,475,4
3310,486,4
3310,971,4
3311,274,5
3312,119,5
3313,430,3
3313,519,5
3313,931,5
3314,7,5
3314,366,2
3314,430,4
3314,557,2
3314,578,3
3314,841,3
3314,904,3
3314,951,5
3316,153,3
3317,319,4
3320,167,5
3320,191,5
3320,233,4
3320,977,5
3321,349,4
3321,389,3
3321,602,5
3321,925,5
3322,75,1
3322,306,2
3322,615,3
3324,40,5
3324,466,5
3324,836,3
3327,219,3
3328,671,4
3329,360,2
3329,409,3
3329,836,3
3329,860,3
3330,41,5
3331,125,5
3331,728,3
3333,282,4
3333,447,4
3333,919,2
3334,799,3
3335,28,4
3335,414,1
3338,232,4
3338,420,3
3338,430,4
3338,443,3
3338,602,5
3338,841,4
3338,904,5
3340,158,4
3341,284,4
3341,856,3
3342,242,3
3342,400,4
3342,882,3
3343,153,3
3343,409,4
3343,660,3
3345,148,4
3349,256,5
3349,663,4
3349,937,4
3352,178,3
3352,324,4
3352,606,3
3352,799,3
3354,47,3
3354,849,4
3355,314,3
3355,766,3
3356,447,3
3356,934,4
3357,606,3
3359,287,5
3359,287,5
3359,287,4
3359,859,4
3360,381,5
3361,311,3
3361,398,4
3362,287,5
3362,859,4
3364,338,4
3364,907,5
3365,836,2
3366,663,3
3368,460,5
3370,466,5
3371,315,3
3371,589,3
3371,657,1
3373,567,3
3373,633,4
3373,787,3
3375,324,4
3375,900,1
3375,900,1
3377,349,4
3378,613,5
3379,242,4
3379,360,3
3379,735,4
3380,717,4
3381,109,5
3381,407,3
3381,690,4
3381,900,4
3382,459,5
3383,294,3
3383,892,4
3385,323,3
3385,439,3
3385,468,4
3385,743,5
3387,491,5
3387,925,2
3388,145,4
3388,274,5
3392,221,4
3392,450,4
3393,554,4
3394,630,4
3394,766,4
3395,319,5
3395,425,5
3395,816,4
3395,849,4
3395,880,5
3395,895,5
3396,319,5
3396,425,4
3396,816,4
3396,880,5
3396,895,5
3397,290,5
3397,376,4
3398,158,4
3399,815,3
3400,178,4
3400,368,4
3400,403,3
3401,23,3
3401,631,4
3403,218,5
3404,535,5
3404,739,3
3406,338,3
3406,345,2
3406,883,1
3407,319,2
3407,725,2
3408,575,4
3408,613,5
3409,10,5
3412,550,2
3412,568,5
3412,797,5
3414,215,5
3414,425,4
3414,859,4
3414,907,4
3415,530,3
3415,577,4
3415,885,3
3416,282,3
3416,284,3
3416,589,3
3416,630,4
3417,389,5
3417,443,4
3417,540,5
3417,726,4
3417,762,4
3417,925,3
3417,996,4
3418,577,5
3419,452,5
3420,314,4
3421,235,3
3425,35,2
3425,247,4
3425,577,4
3425,578,3
3425,762,3
3425,895,5
3425,907,4
3427,799,4
3427,946,2
3428,430,3
3428,715,5
3428,817,5
3428,961,5
3428,963,4
3429,119,4
3429,315,4
3429,725,3
3430,119,5
3430,203,2
3430,836,2
3432,341,5
3432,922,5
3433,61,4
3433,178,2
3433,263,4
3435,148,3
3435,277,4
3435,487,5
3435,618,3
3435,625,5
3435,646,5
3435,884,5
3436,178,4
3436,800,5
3437,277,1
3439,209,3
3440,529,3
3440,739,4
3441,858,4
3442,461,4
3442,787,4
3442,836,3
3443,342,2
3443,363,2
3446,876,4
3449,537,5
3451,89,4
3451,204,5
3451,232,4
3451,244,3
3451,535,4
3451,695,4
3451,703,5
3451,735,5
3451,816,5
3455,537,4
3455,630,3
3456,146,3
3456,256,3
3456,324,4
3456,922,3
3456,931,3
3457,242,4
3457,690,4
3458,659,3
3459,883,3
3459,997,5
3461,107,3
3461,284,4
3464,251,3
3464,420,3
3464,430,3
3464,778,3
3465,824,4
3466,153,2
3466,697,4
3466,889,4
3468,762,4
3468,931,3
3469,4,5
3470,537,5
3471,163,3
3471,329,4
3471,390,4
3471,484,5
3472,145,4
3472,345,3
3472,476,4
3472,575,5
3472,728,4
3472,946,5
3474,597,5
3474,856,3
3475,770,2
3476,75,1
3476,420,3
3476,476,4
3476,676,4
3476,712,3
3477,158,4
3479,218,2
3479,286,4
3479,328,3
3479,364,1
3479,654,5
3479,968,4
3480,217,4
3481,164,4
3481,195,3
3481,346,3
3481,429,4
3482,224,4
3482,841,4
3482,850,3
3483,376,4
3485,246,4
3488,24,4
3488,789,4
3489,577,2
3489,624,4
3489,767,4
3490,284,3
3491,27,5
3491,252,5
3491,922,5
3493,503,5
3495,51,4
3495,445,2
3497,557,5
3497,859,5
3498,148,4
3499,541,5
3500,554,5
3502,118,3
3502,939,5
3503,467,3
3504,35,3
3504,230,5
3504,248,4
3504,256,4
3504,368,3
3504,476,4
3504,931,3
3505,82,5
3505,206,5
3505,226,3
3505,431,5
3505,542,4
3505,568,3
3508,140,2
3508,321,4
3508,568,3
3508,676,5
3508,841,3
3511,540,5
3513,324,4
3516,124,4
3516,467,4
3516,994,4
3518,36,2
3518,476,5
3518,487,5
3518,824,4
3519,89,4
3519,143,5
3519,925,4
3519,951,4
3520,215,4
3520,251,5
3520,693,5
3523,274,5
3523,568,4
3523,726,4
3524,287,5
3524,287,5
3524,341,4
3524,657,3
3525,41,5
3525,252,3
3525,534,3
3525,825,4
3526,284,2
3528,213,4
3528,256,3
3528,769,4
3529,407,2
3530,557,4
3532,75,4
3532,597,5
3533,439,3
3534,352,4
3534,856,3
3535,735,4
3535,816,3
3536,319,3
3536,557,5
3536,859,5
3537,284,5
3540,228,3
3540,244,3
3540,246,4
3540,303,4
3540,338,4
3540,575,5
3540,578,4
3540,578,4
3540,646,4
3540,929,4
3540,962,4
3540,969,4
3541,376,5
3541,409,3
3541,613,3
3542,294,2
3542,678,3
3542,757,4
3542,861,5
3543,116,3
3544,22,4
3545,443,4
3545,873,5
3546,426,4
3546,606,5
3546,762,4
3546,767,3
3547,287,5
3547,352,3
3548,233,2
3550,368,4
3550,407,1
3550,446,2
3550,659,2
3552,116,3
3552,324,4
3552,907,4
3553,119,4
3555,215,3
3555,218,2
3555,345,2
3555,407,3
3555,526,3
3555,574,3
3555,795,3
3555,828,4
3556,468,4
3556,769,4
3558,460,4
3559,46,3
3559,153,4
3560,178,3
3560,946,5
3561,452,4
3561,491,3
3561,683,4
3561,762,4
3561,797,2
3562,578,4
3562,895,4
3566,578,2
3566,602,5
3566,706,4
3566,858,5
3566,904,4
3567,229,2
3567,446,4
3567,745,2
3567,994,2
3568,215,4
3568,363,3
3568,937,2
3570,256,5
3570,343,5
3570,624,3
3573,244,3
3573,376,4
3573,830,5
3573,882,4
3573,923,4
3574,669,3
3574,922,3
3578,381,5
3578,425,4
3578,550,4
3578,624,4
3578,992,4
3579,178,3
3579,345,2
3579,387,2
3580,513,3
3580,858,3
3580,951,4
3580,997,3
3581,145,3
3581,349,4
3581,454,4
3581,736,5
3581,841,5
3581,856,4
3582,233,5
3585,178,3
3586,275,5
3586,307,4
3586,685,4
3588,146,4
3588,335,3
3588,728,3
3588,762,4
3588,817,5
3588,931,5
3588,937,2
3590,349,4
3590,858,5
3591,130,1
3591,137,5
3591,954,3
3593,425,4
3593,962,4
3594,252,3
3594,591,4
3595,319,5
3595,880,2
3595,951,3
3597,251,4
3597,345,5
3597,377,4
3597,519,5
3597,725,4
3597,895,4
3598,233,4
3598,606,4
3598,703,2
3599,208,3
3599,889,3
3600,247,3
3600,712,5
3600,715,4
3600,725,3
3600,841,3
3600,969,5
3601,319,4
3601,376,4
3601,923,5
3603,252,4
3603,294,3
3603,567,4
3603,817,5
3604,986,3
3606,295,5
3609,463,4
3609,618,4
3609,954,3
3610,229,3
3610,745,4
3610,774,3
3610,994,4
3611,836,2
3612,343,4
3613,274,4
3613,728,3
3614,202,3
3614,370,4
3618,919,3
3620,363,3
3620,828,3
3622,659,3
3623,336,4
3624,646,4
3625,349,4
3625,574,5
3626,41,4
3628,728,5
3630,75,4
3630,889,3
3630,919,2
3630,931,5
3631,752,3
3632,657,3
3632,710,4
3634,922,2
3635,220,4
3635,291,3
3635,329,5
3635,463,4
3635,653,2
3635,926,5
3637,409,2
3638,61,4
3638,89,3
3638,571,5
3638,591,2
3638,728,4
3638,836,4
3640,828,3
3640,994,4
3641,387,2
3641,487,5
3641,568,3
3641,767,3
3642,319,3
3642,997,4
3643,230,3
3643,247,5
3643,338,3
3643,430,4
3643,883,4
3644,502,4
3644,597,4
3644,691,5
3645,943,3
3646,426,5
3646,937,2
3646,986,3
3648,319,3
3648,557,5
3648,859,3
3648,958,4
3650,307,4
3650,420,4
3650,430,4
3650,454,3
3650,841,5
3650,852,4
3650,873,5
3652,41,4
3652,484,4
3656,358,1
3657,282,4
3657,341,3
3657,513,5
3659,107,4
3659,377,3
3659,429,4
3660,319,5
3660,425,4
3660,602,5
3660,816,4
3660,849,3
3660,880,5
3660,895,5
3661,81,3
3661,724,4
3663,319,3
3663,557,5
3663,859,5
3668,173,3
3670,111,5
3670,597,4
3671,343,5
3671,476,4
3672,7,4
3672,36,5
3672,356,5
3672,462,5
3672,577,4
3672,816,3
3672,961,4
3673,41,5
3675,366,3
3675,942,3
3677,193,5
3678,627,4
3679,49,4
3679,82,4
3679,244,4
3679,573,4
3679,589,3
3680,363,3
3680,537,4
3681,937,2
3682,47,5
3682,611,3
3683,276,4
3683,356,5
3683,466,4
3683,858,4
3685,609,3
3685,801,4
3685,924,4
3686,633,3
3686,858,3
3689,961,4
3691,631,4
3691,748,4
3692,89,4
3692,491,4
3692,762,4
3694,323,5
3696,323,3
3696,488,4
3696,736,5
3697,597,5
3697,856,2
3699,218,4
3699,306,3
3699,900,3
3700,736,3
3700,904,4
3703,178,5
3703,248,4
3703,321,4
3703,362,4
3703,368,3
3703,452,4
3703,797,4
3703,841,4
3708,113,2
3708,133,4
3708,219,4
3708,274,4
3708,303,4
3708,614,3
3708,818,4
3708,849,3
3708,863,3
3708,946,2
3711,7,5
3711,133,3
3711,341,3
3712,284,5
3712,314,4
3712,660,4
3713,282,3
3713,537,3
3714,119,4
3714,277,3
3714,462,4
3714,840,3
3717,202,4
3717,900,5
3717,907,4
3717,997,4
3718,567,4
3719,379,3
3719,389,5
3720,256,4
3720,324,4
3721,577,3
3722,40,4
3722,164,4
3722,213,5
3722,274,5
3722,591,3
3722,946,4
3723,827,4
3724,256,3
3724,407,3
3724,799,4
3726,447,4
3726,778,5
3726,801,4
3727,217,3
3729,986,1
3730,341,3
3730,377,3
3730,701,4
3731,352,4
3733,103,4
3733,172,4
3733,586,5
3733,986,4
3734,313,4
3734,565,4
3738,459,3
3739,274,5
3739,663,4
3741,659,4
3742,252,3
3744,363,3
3744,630,4
3744,811,4
3744,827,4
3745,400,4
3745,519,3
3745,577,3
3747,323,4
3751,213,2
3751,230,5
3751,346,1
3751,362,3
3751,574,5
3751,609,3
3751,683,5
3751,852,5
3751,931,3
3752,762,3
3753,222,4
3753,332,4
3753,451,5
3753,659,5
3753,706,5
3754,559,4
3755,430,4
3755,907,3
3757,409,1
3757,762,4
3757,836,3
3758,215,4
3758,381,5
3759,368,3
3760,504,5
3760,701,3
3760,714,1
3760,828,3
3761,73,4
3761,606,4
3764,319,5
3764,490,3
3764,893,4
3764,900,4
3764,951,5
3764,996,3
3766,343,5
3766,358,3
3766,854,3
3767,35,2
3769,153,3
3769,958,4
3770,277,4
3770,460,4
3771,809,4
3772,363,1
3772,476,4
3773,801,5
3775,35,3
3775,75,3
3776,349,3
3780,859,3
3781,424,1
3782,276,3
3782,356,4
3783,424,1
3784,284,3
3785,139,4
3785,274,5
3785,399,5
3785,444,4
3785,498,5
3785,674,3
3786,752,3
3788,769,4
3789,413,4
3789,802,4
3789,966,4
3791,143,3
3791,624,1
3791,683,5
3792,232,4
3792,488,4
3792,706,3
3792,828,4
3792,860,3
3792,919,3
3794,467,4
3794,487,3
3794,494,3
3794,778,5
3795,319,4
3795,726,2
3795,728,3
3797,7,2
3797,559,3
3797,895,3
3799,568,4
3801,659,2
3802,877,3
3805,153,4
3805,400,4
3806,324,4
3808,951,5
3809,208,5
3809,472,3
3809,880,3
3810,948,5
3811,426,5
3811,452,4
3811,547,3
3812,248,4
3812,860,4
3812,986,4
3814,41,5
3815,933,4
3817,207,5
3819,41,5
3820,220,3
3821,409,4
3821,628,2
3821,636,2
3822,965,4
3823,659,4
3825,172,5
3825,548,5
3826,319,4
3826,591,4
3827,965,4
3828,224,5
3828,303,4
3828,338,5
3828,349,3
3828,578,4
3828,907,4
3828,909,3
3828,969,4
3829,659,3
3830,451,4
3831,933,4
3834,215,5
3834,425,3
3834,859,4
3835,282,3
3835,606,4
3835,697,3
3835,854,4
3835,857,3
3835,947,5
3836,943,5
3837,345,4
3837,368,2
3837,577,3
3837,901,2
3839,826,3
3840,82,4
3840,970,4
3841,631,4
3842,409,3
3844,335,5
3844,468,5
3844,483,4
3844,574,5
3844,833,5
3845,336,4
3849,27,4
3849,329,5
3849,484,5
3849,798,5
3850,825,4
3851,811,4
3853,816,3
3853,907,3
3856,75,4
3856,247,4
3856,568,5
3856,697,4
3856,922,2
3856,996,3
3858,287,5
3858,287,5
3858,287,5
3860,425,5
3860,557,5
3861,143,3
3861,343,5
3861,787,4
3865,857,3
3866,766,4
3867,213,3
3867,252,4
3867,732,3
3867,845,5
3867,873,4
3868,116,5
3868,204,3
3868,224,5
3868,319,4
3868,992,3
3869,116,5
3869,349,4
3869,797,4
3870,284,4
3870,663,3
3871,513,3
3872,476,4
3873,221,3
3876,363,3
3876,537,5
3877,358,3
3877,416,4
3877,766,3
3879,416,3
3882,435,4
3882,681,4
3882,747,4
3882,838,5
3882,977,4
3883,341,5
3883,901,2
3883,929,3
3884,7,3
3884,140,3
3884,376,3
3884,550,4
3884,830,4
3884,923,4
3885,739,2
3886,109,3
3886,606,3
3886,739,5
3889,577,3
3889,762,3
3890,392,3
3892,883,3
3893,213,3
3893,220,3
3893,769,5
3896,207,3
3896,345,4
3897,915,5
3898,553,3
3903,52,5
3903,208,3
3903,367,3
3903,484,4
3903,841,4
3903,954,3
3908,47,5
3908,213,3
3908,230,4
3908,787,4
3908,922,2
3908,931,3
3911,82,3
3911,229,5
3911,491,4
3911,540,5
3911,564,4
3911,575,4
3911,706,4
3911,836,5
3912,47,4
3912,325,2
3912,745,3
3912,857,3
3912,860,3
3912,994,4
3913,89,4
3913,194,4
3913,321,4
3913,338,4
3913,475,4
3913,768,4
3914,314,4
3914,631,4
3915,246,2
3915,329,4
3915,540,5
3915,830,5
3915,830,5
3916,247,5
3916,349,4
3916,907,5
3916,951,5
3918,370,4
3920,22,5
3920,799,5
3921,158,5
3921,158,4
3921,630,3
3923,409,2
3923,935,2
3923,992,4
3924,207,3
3925,606,3
3928,243,3
3929,232,4
3929,882,3
3929,907,4
3930,349,4
3930,412,4
3930,453,3
3930,992,4
3931,123,5
3931,259,5
3932,49,3
3932,82,4
3932,244,4
3932,529,5
3932,573,4
3932,589,3
3933,403,3
3933,420,2
3933,937,4
3935,447,4
3937,207,4
3941,378,5
3941,717,4
3942,613,5
3942,973,4
3943,23,2
3943,567,3
3946,10,5
3946,368,4
3946,931,4
3947,646,4
3947,660,4
3949,324,4
3949,992,3
3950,943,2
3951,52,4
3951,395,3
3951,790,3
3952,310,5
3952,346,5
3953,118,2
3953,419,5
3953,567,4
3953,732,3
3953,800,5
3954,52,3
3954,367,3
3954,376,5
3954,420,3
3954,491,4
3954,542,4
3954,642,5
3955,47,4
3955,148,4
3955,178,3
3956,460,4
3956,849,3
3958,577,3
3960,220,3
3960,352,3
3960,789,4
3960,895,4
3961,40,4
3961,148,4
3961,230,3
3961,272,5
3961,377,4
3961,591,2
3961,787,3
3962,669,4
3963,282,5
3964,476,4
3965,284,5
3965,663,3
3966,178,3
3966,179,3
3966,209,3
3966,345,2
3966,568,4
3966,712,3
3972,728,2
3973,307,5
3974,215,5
3974,244,3
3974,425,4
3974,859,4
3974,923,4
3975,460,4
3976,107,2
3976,825,3
3978,179,3
3978,559,4
3979,345,4
3979,366,2
3979,439,2
3979,577,2
3979,663,3
3981,543,4
3982,284,3
3984,459,3
3985,40,4
3985,519,3
3985,606,4
3985,827,4
3986,420,3
3986,603,4
3986,806,3
3986,832,4
3987,315,2
3987,360,2
3991,567,4
3992,323,3
3992,447,4
3993,358,4
3993,876,4
3993,922,2
3994,338,4
3994,683,3
3994,778,4
3995,613,5
3995,973,4
3996,376,4
3997,35,2
3997,282,4
3997,314,3
3997,439,3
3997,859,5
3998,124,3
3998,324,4
3998,745,4
3998,766,3
3998,994,4
3999,502,2
4001,107,3
4001,315,4
4002,314,3
4003,306,3
4004,202,4
4004,219,5
4004,303,4
4004,763,5
4004,997,4
4005,345,3
4005,387,2
4005,901,3
4005,949,4
4009,669,1
4009,947,2
4011,860,3
4012,27,3
4012,104,4
4012,374,3
4012,589,4
4012,748,5
4012,778,5
4013,321,4
4013,476,2
4013,726,4
4014,513,4
4015,232,3
4015,367,3
4015,475,4
4015,812,5
4016,173,3
4016,319,4
4016,342,3
4016,767,4
4016,778,4
4016,817,5
4016,907,3
4016,951,3
4017,597,5
4017,653,3
4017,717,5
4018,226,2
4018,578,4
4019,329,4
4019,374,4
4020,40,3
4020,178,3
4020,272,3
4020,346,4
4020,519,4
4020,836,3
4020,849,4
4020,873,1
4020,904,4
4022,659,4
4025,284,4
4025,630,4
4026,244,3
4027,251,5
4027,387,3
4027,439,3
4027,491,2
4027,615,3
4027,836,3
4027,997,4
4029,164,5
4029,213,4
4029,377,4
4030,459,3
4031,287,5
4031,606,4
4031,929,3
4034,819,5
4034,841,3
4035,571,3
4035,653,3
4036,41,5
4039,230,2
4039,858,3
4040,766,5
4041,996,4
4041,996,5
4042,513,5
4044,859,5
4044,992,5
4044,997,4
4045,681,1
4045,711,2
4046,251,5
4046,767,5
4047,140,5
4047,642,3
4047,706,3
4048,659,3
4049,368,3
4049,502,4
4051,35,3
4051,143,3
4051,424,1
4051,520,2
4051,609,3
4051,787,3
4052,900,1
4054,18,5
4055,55,3
4055,146,3
4055,338,4
4055,420,5
4055,491,4
4055,529,3
4055,715,5
4056,752,3
4057,606,4
4058,631,3
4058,794,4
4059,271,2
4059,360,2
4061,49,3
4061,82,4
4061,244,4
4061,529,5
4061,573,4
4061,589,3
4063,597,5
4063,856,4
4064,226,4
4064,602,4
4064,962,3
4066,701,4
4066,854,3
4067,366,3
4067,407,2
4067,824,3
4067,949,5
4068,76,5
4068,76,5
4068,513,4
4069,341,4
4070,215,5
4070,425,3
4070,859,4
4071,209,3
4071,542,4
4071,698,4
4071,883,4
4075,220,5
4075,291,5
4075,374,3
4075,425,4
4077,119,4
4079,420,4
4079,454,3
4079,882,3
4080,173,3
4080,321,3
4080,493,4
4080,574,5
4081,568,4
4081,578,2
4081,663,2
4083,610,3
4085,207,3
4086,631,4
4087,41,3
4087,425,3
4089,610,3
4090,52,4
4090,125,5
4090,493,4
4090,790,3
4092,901,4
4093,148,3
4093,701,4
4094,851,5
4095,363,1
4095,606,3
4096,244,3
4096,358,3
4096,491,3
4096,589,3
4096,772,2
4097,181,4
4097,390,5
4097,460,4
4097,470,4
4097,484,5
4098,631,3
4098,697,3
4100,89,3
4100,173,2
4100,491,4
4100,567,3
4100,849,3
4101,7,3
4101,324,4
4103,35,4
4103,202,4
4103,226,3
4103,232,5
4103,274,5
4103,325,5
4103,407,2
4103,490,4
4103,653,4
4103,814,5
4104,349,2
4104,951,5
4105,459,4
4106,324,4
4106,346,2
4106,349,3
4106,362,4
4106,413,5
4106,420,2
4106,542,4
4106,642,4
4106,698,4
4108,409,4
4108,439,3
4108,540,5
4108,712,5
4108,963,4
